category,level,outcome,outcome_level,n
CC391,0,DD13,4242,5
CC391,0,DD13,3195,40
CC391,0,DD13,2340,30
CC391,0,DD13,2868,5
CC391,0,DD13,4195,30
CC391,0,DD13,4422,5
CC391,0,DD13,4880,20
CC391,0,DD13,2162,5
CC391,0,DD13,2222,5
CC391,0,DD13,3966,10
CC391,0,DD13,2910,120
CC391,0,DD13,2347,5
CC391,0,DD13,4405,10
CC391,0,DD13,3576,30
CC391,0,DD13,2375,5
CC391,0,DD13,2977,5
CC391,0,DD13,3096,20
CC391,0,DD13,4026,20
CC391,0,DD13,2725,20
CC391,0,DD13,2405,10
CC391,0,DD13,3368,20
CC391,0,DD13,2445,5
CC391,0,DD13,4555,10
CC391,0,DD13,2885,10
CC391,0,DD13,3666,30
CC391,0,DD13,4342,5
CC391,0,DD13,2965,30
CC391,0,DD13,4448,5
CC391,0,DD13,2912,5
CC391,0,DD13,3346,10
CC391,0,DD13,1705,5
CC391,0,DD13,4404,5
CC391,0,DD13,4592,5
CC391,0,DD13,4425,20
CC391,0,DD13,3856,20
CC391,0,DD13,1930,5
CC391,0,DD13,3078,10
CC391,0,DD13,3066,10
CC391,0,DD13,4144,10
CC391,0,DD13,3568,20
CC391,0,DD13,4148,10
CC391,0,DD13,4436,5
CC391,0,DD13,3211,5
CC391,0,DD13,2595,10
CC391,0,DD13,2952,5
CC391,0,DD13,5005,5
CC391,0,DD13,3045,30
CC391,0,DD13,3204,10
CC391,0,DD13,1860,5
CC391,0,DD13,1840,5
CC391,0,DD13,4980,20
CC391,0,DD13,4888,5
CC391,0,DD13,2853,5
CC391,0,DD13,3178,20
CC391,0,DD13,2160,20
CC391,0,DD13,2200,30
CC391,0,DD13,2826,5
CC391,0,DD13,4466,5
CC391,0,DD13,4635,5
CC391,0,DD13,4018,20
CC391,0,DD13,2996,5
CC391,0,DD13,3004,10
CC391,0,DD13,4348,5
CC391,0,DD13,3555,50
CC391,0,DD13,2190,20
CC391,0,DD13,4288,5
CC391,0,DD13,4394,5
CC391,0,DD13,4045,30
CC391,0,DD13,3416,20
CC391,0,DD13,1795,5
CC391,0,DD13,3304,10
CC391,0,DD13,3228,20
CC391,0,DD13,4222,10
CC391,0,DD13,4112,10
CC391,0,DD13,2674,5
CC391,0,DD13,5490,5
CC391,0,DD13,3182,5
CC391,0,DD13,1775,5
CC391,0,DD13,3408,20
CC391,0,DD13,2904,5
CC391,0,DD13,5400,5
CC391,0,DD13,3236,20
CC391,0,DD13,4068,10
CC391,0,DD13,2806,5
CC391,0,DD13,3328,20
CC391,0,DD13,2898,5
CC391,0,DD13,3914,20
CC391,0,DD13,3102,10
CC391,0,DD13,4545,20
CC391,0,DD13,4052,20
CC391,0,DD13,4465,20
CC391,0,DD13,2348,5
CC391,0,DD13,3458,10
CC391,0,DD13,3212,20
CC391,0,DD13,3683,5
CC391,0,DD13,5160,5
CC391,0,DD13,3528,10
CC391,0,DD13,3612,20
CC391,0,DD13,2466,5
CC391,0,DD13,4324,5
CC391,0,DD13,2864,5
CC391,0,DD13,2546,5
CC391,0,DD13,2082,5
CC391,0,DD13,900,5
CC391,0,DD13,3146,10
CC391,0,DD13,3734,20
CC391,0,DD13,3194,20
CC391,0,DD13,4724,5
CC391,0,DD13,4396,5
CC391,0,DD13,3358,20
CC391,0,DD13,4972,5
CC391,0,DD13,1150,5
CC391,0,DD13,3196,30
CC391,0,DD13,4468,5
CC391,0,DD13,4374,5
CC391,0,DD13,4155,40
CC391,0,DD13,3068,20
CC391,0,DD13,4435,10
CC391,0,DD13,4272,5
CC391,0,DD13,2030,10
CC391,0,DD13,5315,5
CC391,0,DD13,4325,20
CC391,0,DD13,5224,5
CC391,0,DD13,4042,5
CC391,0,DD13,2170,20
CC391,0,DD13,2777,5
CC391,0,DD13,2530,40
CC391,0,DD13,4585,5
CC391,0,DD13,4910,10
CC391,0,DD13,2654,5
CC391,0,DD13,2775,20
CC391,0,DD13,2825,20
CC391,0,DD13,2639,5
CC391,0,DD13,2828,5
CC391,0,DD13,3354,20
CC391,0,DD13,4438,5
CC391,0,DD13,3624,10
CC391,0,DD13,2955,20
CC391,0,DD13,2814,5
CC391,0,DD13,3508,20
CC391,0,DD13,2296,5
CC391,0,DD13,2509,5
CC391,0,DD13,2473,5
CC391,0,DD13,1384,5
CC391,0,DD13,3214,20
CC391,0,DD13,1216,5
CC391,0,DD13,1800,5
CC391,0,DD13,3988,20
CC391,0,DD13,4168,10
CC391,0,DD13,2862,5
CC391,0,DD13,2995,40
CC391,0,DD13,3134,10
CC391,0,DD13,3786,20
CC391,0,DD13,3938,20
CC391,0,DD13,3623,5
CC391,0,DD13,3895,40
CC391,0,DD13,4162,5
CC391,0,DD13,2922,5
CC391,0,DD13,3982,10
CC391,0,DD13,2131,5
CC391,0,DD13,3728,20
CC391,0,DD13,3854,10
CC391,0,DD13,4445,10
CC391,0,DD13,5220,5
CC391,0,DD13,2887,5
CC391,0,DD13,3626,20
CC391,0,DD13,5046,5
CC391,0,DD13,2958,5
CC391,0,DD13,3079,5
CC391,0,DD13,2737,5
CC391,0,DD13,1772,5
CC391,0,DD13,2098,5
CC391,0,DD13,1851,5
CC391,0,DD13,1703,5
CC391,0,DD13,3836,20
CC391,0,DD13,4266,10
CC391,0,DD13,1760,10
CC391,0,DD13,3828,20
CC391,0,DD13,3012,10
CC391,0,DD13,1905,5
CC391,0,DD13,1787,5
CC391,0,DD13,4094,10
CC391,0,DD13,3232,10
CC391,0,DD13,4312,5
CC391,0,DD13,3586,20
CC391,0,DD13,2485,10
CC391,0,DD13,4444,5
CC391,0,DD13,4986,5
CC391,0,DD13,4392,5
CC391,0,DD13,3084,10
CC391,0,DD13,3442,20
CC391,0,DD13,4088,5
CC391,0,DD13,4780,40
CC391,0,DD13,4219,5
CC391,0,DD13,824,5
CC391,0,DD13,2896,10
CC391,0,DD13,2505,10
CC391,0,DD13,4154,5
CC391,0,DD13,4526,5
CC391,0,DD13,3788,20
CC391,0,DD13,2749,5
CC391,0,DD13,3486,20
CC391,0,DD13,2808,5
CC391,0,DD13,3422,10
CC391,0,DD13,2752,5
CC391,0,DD13,2607,5
CC391,0,DD13,4715,5
CC391,0,DD13,2767,5
CC391,0,DD13,1620,10
CC391,0,DD13,3052,5
CC391,0,DD13,3085,30
CC391,0,DD13,2069,5
CC391,0,DD13,2578,5
CC391,0,DD13,2884,5
CC391,0,DD13,2394,5
CC391,0,DD13,4426,5
CC391,0,DD13,3218,10
CC391,0,DD13,4194,5
CC391,0,DD13,2324,5
CC391,0,DD13,3756,20
CC391,0,DD13,1100,5
CC391,0,DD13,2964,5
CC391,0,DD13,3948,20
CC391,0,DD13,3958,10
CC391,0,DD13,3142,10
CC391,0,DD13,1825,5
CC391,0,DD13,1750,10
CC391,0,DD13,1877,5
CC391,0,DD13,3534,20
CC391,0,DD13,2811,5
CC391,0,DD13,2498,5
CC391,0,DD13,3418,20
CC391,0,DD13,3968,20
CC391,0,DD13,5118,5
CC391,0,DD13,2128,5
CC391,0,DD13,3605,40
CC391,0,DD13,2575,10
CC391,0,DD13,5050,5
CC391,0,DD13,3692,20
CC391,0,DD13,2801,5
CC391,0,DD13,2532,5
CC391,0,DD13,1735,5
CC391,0,DD13,4032,10
CC391,0,DD13,2442,5
CC391,0,DD13,3042,5
CC391,0,DD13,1535,5
CC391,0,DD13,3792,20
CC391,0,DD13,4595,5
CC391,0,DD13,2762,5
CC391,0,DD13,3772,10
CC391,0,DD13,3602,20
CC391,0,DD13,2416,5
CC391,0,DD13,2336,5
CC391,0,DD13,2913,5
CC391,0,DD13,4668,5
CC391,0,DD13,3462,20
CC391,0,DD13,4037,5
CC391,0,DD13,3852,10
CC391,0,DD13,4134,10
CC391,0,DD13,2683,5
CC391,0,DD13,3322,10
CC391,0,DD13,3294,10
CC391,0,DD13,2845,30
CC391,0,DD13,5082,5
CC391,0,DD13,1740,5
CC391,0,DD13,3971,5
CC391,0,DD13,2879,5
CC391,0,DD13,3274,20
CC391,0,DD13,3174,10
CC391,0,DD13,2916,5
CC391,0,DD13,1480,5
CC391,0,DD13,3737,5
CC391,0,DD13,3634,20
CC391,0,DD13,2745,20
CC391,0,DD13,4355,10
CC391,0,DD13,2847,5
CC391,0,DD13,3962,5
CC391,0,DD13,3185,30
CC391,0,DD13,2475,5
CC391,0,DD13,4376,5
CC391,0,DD13,4074,10
CC391,0,DD13,3524,10
CC391,0,DD13,3372,5
CC391,0,DD13,3648,20
CC391,0,DD13,1866,5
CC391,0,DD13,2441,5
CC391,0,DD13,4118,5
CC391,0,DD13,3984,10
CC391,0,DD13,2907,5
CC391,0,DD13,2809,5
CC391,0,DD13,4878,5
CC391,0,DD13,1788,5
CC391,0,DD13,2364,5
CC391,0,DD13,5386,5
CC391,0,DD13,4246,10
CC391,0,DD13,3578,10
CC391,0,DD13,1883,5
CC391,0,DD13,2897,5
CC391,0,DD13,4584,5
CC391,0,DD13,5600,5
CC391,0,DD13,3252,10
CC391,0,DD13,2488,5
CC391,0,DD13,3912,20
CC391,0,DD13,1180,5
CC391,0,DD13,5010,5
CC391,0,DD13,3504,10
CC391,0,DD13,4076,20
CC391,0,DD13,4930,20
CC391,0,DD13,3952,10
CC391,0,DD13,4104,5
CC391,0,DD13,2979,5
CC391,0,DD13,2649,5
CC391,0,DD13,2005,5
CC391,0,DD13,2388,5
CC391,0,DD13,2265,5
CC391,0,DD13,3542,30
CC391,0,DD13,3382,20
CC391,0,DD13,3453,5
CC391,0,DD13,2899,5
CC391,0,DD13,2585,10
CC391,0,DD13,3353,5
CC391,0,DD13,3972,10
CC391,0,DD13,5275,5
CC391,0,DD13,3652,20
CC391,0,DD13,1964,5
CC391,0,DD13,4896,5
CC391,0,DD13,3205,30
CC391,0,DD13,4428,5
CC391,0,DD13,1015,5
CC391,0,DD13,5590,5
CC391,0,DD13,2816,5
CC391,0,DD13,2751,5
CC391,0,DD13,4382,5
CC391,0,DD13,2157,5
CC391,0,DD13,4196,5
CC391,0,DD13,3704,10
CC391,0,DD13,3348,10
CC391,0,DD13,2175,5
CC391,0,DD13,1665,5
CC391,0,DD13,2271,5
CC391,0,DD13,4258,5
CC391,0,DD13,1464,5
CC391,0,DD13,1590,5
CC391,0,DD13,1310,5
CC391,0,DD13,4725,5
CC391,0,DD13,3874,20
CC391,0,DD13,4198,5
CC391,0,DD13,4262,5
CC391,0,DD13,3933,5
CC391,0,DD13,2815,10
CC391,0,DD13,4124,5
CC391,0,DD13,4594,5
CC391,0,DD13,2667,5
CC391,0,DD13,3149,5
CC391,0,DD13,3816,20
CC391,0,DD13,1380,5
CC391,0,DD13,4064,20
CC391,0,DD13,3844,5
CC391,0,DD13,3342,10
CC391,0,DD13,5270,5
CC391,0,DD13,4940,10
CC391,0,DD13,5067,5
CC391,0,DD13,4002,10
CC391,0,DD13,5455,5
CC391,0,DD13,2986,5
CC391,0,DD13,1980,10
CC391,0,DD13,2829,5
CC391,0,DD13,1065,5
CC391,0,DD13,4085,30
CC391,0,DD13,1670,5
CC391,0,DD13,2096,5
CC391,0,DD13,3906,10
CC391,0,DD13,2385,5
CC391,0,DD13,2695,10
CC391,0,DD13,4232,10
CC391,0,DD13,3168,10
CC391,0,DD13,3494,20
CC391,0,DD13,3128,20
CC391,0,DD13,2188,5
CC391,0,DD13,3449,5
CC391,0,DD13,3717,5
CC391,0,DD13,1938,5
CC391,0,DD13,5030,5
CC391,0,DD13,1120,5
CC391,0,DD13,3386,20
CC391,0,DD13,2906,5
CC391,0,DD13,3002,10
CC391,0,DD13,1386,5
CC391,0,DD13,2833,5
CC391,0,DD13,726,5
CC391,0,DD13,636,5
CC391,0,DD13,3333,5
CC391,0,DD13,3799,5
CC391,0,DD13,4515,5
CC391,0,DD13,3724,20
CC391,0,DD13,5110,10
CC391,0,DD13,3908,10
CC391,0,DD13,5835,5
CC391,0,DD13,4327,5
CC391,0,DD13,1830,5
CC391,0,DD13,2817,5
CC391,0,DD13,3976,10
CC391,0,DD13,5020,20
CC391,0,DD13,2531,5
CC391,0,DD13,2782,5
CC391,0,DD13,2823,5
CC391,0,DD13,4007,5
CC391,0,DD13,5350,5
CC391,0,DD13,3136,10
CC391,0,DD13,1085,5
CC391,0,DD13,4412,5
CC391,0,DD13,3841,5
CC391,0,DD13,2645,20
CC391,0,DD13,2616,5
CC391,0,DD13,3192,5
CC391,0,DD13,310,5
CC391,0,DD13,4790,40
CC391,0,DD13,1875,5
CC391,0,DD13,1917,5
CC391,0,DD13,4612,5
CC391,0,DD13,3127,5
CC391,0,DD13,3094,10
CC391,0,DD13,4228,5
CC391,0,DD13,4418,5
CC391,0,DD13,970,5
CC391,0,DD13,1785,5
CC391,0,DD13,4516,5
CC391,0,DD13,2851,5
CC391,0,DD13,5084,5
CC391,0,DD13,3034,20
CC391,0,DD13,2693,5
CC391,0,DD13,2547,5
CC391,0,DD13,2766,5
CC391,0,DD13,2989,5
CC391,0,DD13,3258,20
CC391,0,DD13,885,5
CC391,0,DD13,2764,5
CC391,0,DD13,3124,10
CC391,0,DD13,1666,5
CC391,0,DD13,4936,5
CC391,0,DD13,3758,20
CC391,0,DD13,1235,5
CC391,0,DD13,4502,5
CC391,0,DD13,2746,5
CC391,0,DD13,2857,5
CC391,0,DD13,3888,20
CC391,0,DD13,3766,30
CC391,0,DD13,5140,5
CC391,0,DD13,4642,5
CC391,0,DD13,1415,5
CC391,0,DD13,3546,20
CC391,0,DD13,1315,5
CC391,0,DD13,4736,5
CC391,0,DD13,2858,5
CC391,0,DD13,3892,20
CC391,0,DD13,4062,20
CC391,0,DD13,859,5
CC391,0,DD13,1820,5
CC391,0,DD13,2998,5
CC391,0,DD13,4974,5
CC391,0,DD13,5090,5
CC391,0,DD13,2908,5
CC391,0,DD13,4022,10
CC391,0,DD13,3047,5
CC391,0,DD13,1936,5
CC391,0,DD13,1654,5
CC391,0,DD13,2983,5
CC391,0,DD13,5260,5
CC391,0,DD13,4256,5
CC391,0,DD13,2946,5
CC391,0,DD13,3767,5
CC391,0,DD13,5004,5
CC391,0,DD13,4474,5
CC391,0,DD13,4458,5
CC391,0,DD13,1055,5
CC391,0,DD13,1684,5
CC391,0,DD13,1726,5
CC391,0,DD13,1904,5
CC391,0,DD13,4645,5
CC391,0,DD13,1890,5
CC391,0,DD13,4308,5
CC391,0,DD13,5018,5
CC391,0,DD13,3604,20
CC391,0,DD13,4206,10
CC391,0,DD13,4684,5
CC391,0,DD13,3164,10
CC391,0,DD13,4305,10
CC391,0,DD13,4845,5
CC391,0,DD13,2943,5
CC391,0,DD13,1469,5
CC391,0,DD13,5195,5
CC391,0,DD13,1270,5
CC391,0,DD13,4202,5
CC391,0,DD13,5240,5
CC391,0,DD13,4364,5
CC391,0,DD13,4582,5
CC391,0,DD13,2371,5
CC391,0,DD13,4106,10
CC391,0,DD13,2080,10
CC391,0,DD13,5048,5
CC391,0,DD13,2376,5
CC391,0,DD13,4166,10
CC391,0,DD13,3208,20
CC391,0,DD13,2240,20
CC391,0,DD13,4127,5
CC391,0,DD13,3818,20
CC391,0,DD13,2465,5
CC391,0,DD13,3878,20
CC391,0,DD13,2564,5
CC391,0,DD13,2658,5
CC391,0,DD13,2888,5
CC391,0,DD13,2626,5
CC391,0,DD13,4446,5
CC391,0,DD13,4665,5
CC391,0,DD13,4692,5
CC391,0,DD13,2180,10
CC391,0,DD13,4254,5
CC391,0,DD13,2554,5
CC391,0,DD13,3742,20
CC391,0,DD13,2949,5
CC391,0,DD13,4512,5
CC391,0,DD13,4066,20
CC391,0,DD13,2743,5
CC391,0,DD13,2794,5
CC391,0,DD13,4092,5
CC391,0,DD13,3977,5
CC391,0,DD13,2727,5
CC391,0,DD13,3849,5
CC391,0,DD13,3091,5
CC391,0,DD13,2726,5
CC391,0,DD13,2929,5
CC391,0,DD13,2598,5
CC391,0,DD13,1885,5
CC391,0,DD13,3492,20
CC391,0,DD13,4990,10
CC391,0,DD13,4318,5
CC391,0,DD13,1300,5
CC391,0,DD13,2089,5
CC391,0,DD13,34,5
CC391,0,DD13,4562,5
CC391,0,DD13,2597,5
CC391,0,DD13,2090,10
CC391,0,DD13,3782,20
CC391,0,DD13,2415,5
CC391,0,DD13,3706,20
CC391,0,DD13,2688,5
CC391,0,DD13,1915,5
CC391,0,DD13,2321,5
CC391,0,DD13,4098,20
CC391,0,DD13,4518,5
CC391,0,DD13,2295,5
CC391,0,DD13,1754,5
CC391,0,DD13,4034,10
CC391,0,DD13,1525,5
CC391,0,DD13,1555,5
CC391,0,DD13,2789,5
CC391,0,DD13,1827,5
CC391,0,DD13,4384,5
CC391,0,DD13,2988,5
CC391,0,DD13,6090,5
CC391,0,DD13,3092,10
CC391,0,DD13,2822,5
CC391,0,DD13,2269,5
CC391,0,DD13,1540,5
CC391,0,DD13,5340,5
CC391,0,DD13,4804,5
CC391,0,DD13,4328,5
CC391,0,DD13,1854,5
CC391,0,DD13,4286,5
CC391,0,DD13,3384,10
CC391,0,DD13,2919,5
CC391,0,DD13,4244,5
CC391,0,DD13,2212,5
CC391,0,DD13,3392,20
CC391,0,DD13,4416,5
CC391,0,DD13,2711,5
CC391,0,DD13,5100,20
CC391,0,DD13,2992,5
CC391,0,DD13,2931,5
CC391,0,DD13,5230,5
CC391,0,DD13,3808,30
CC391,0,DD13,4102,5
CC391,0,DD13,2389,5
CC391,0,DD13,5120,5
CC391,0,DD13,4188,5
CC391,0,DD13,3776,10
CC391,0,DD13,1138,5
CC391,0,DD13,2535,5
CC391,0,DD13,2185,5
CC391,0,DD13,1140,5
CC391,0,DD13,930,5
CC391,0,DD13,4298,5
CC391,0,DD13,2634,5
CC391,0,DD13,2724,5
CC391,0,DD13,3278,20
CC391,0,DD13,2914,5
CC391,0,DD13,4054,10
CC391,0,DD13,4183,5
CC391,0,DD13,894,5
CC391,0,DD13,1010,5
CC391,0,DD13,1194,5
CC391,0,DD13,2618,5
CC391,0,DD13,3858,5
CC391,0,DD13,3145,20
CC391,0,DD13,5380,5
CC391,0,DD13,2648,5
CC391,0,DD13,4402,5
CC391,0,DD13,4596,5
CC391,0,DD13,2732,5
CC391,0,DD13,2617,5
CC391,0,DD13,3352,20
CC391,0,DD13,2714,5
CC391,0,DD13,4346,5
CC391,0,DD13,5325,5
CC391,0,DD13,1600,5
CC391,0,DD13,2613,5
CC391,0,DD13,2245,5
CC391,0,DD13,2974,5
CC391,0,DD13,3762,20
CC391,0,DD13,2973,5
CC391,0,DD13,1580,5
CC391,0,DD13,4534,5
CC391,0,DD13,5740,5
CC391,0,DD13,4123,5
CC391,0,DD13,4473,5
CC391,0,DD13,2615,10
CC391,0,DD13,2666,5
CC391,0,DD13,5412,5
CC391,0,DD13,3032,5
CC391,0,DD13,1630,5
CC391,0,DD13,4,5
CC391,0,DD13,1542,5
CC391,0,DD13,4122,5
CC391,0,DD13,2856,5
CC391,0,DD13,2728,5
CC391,0,DD13,2213,5
CC391,0,DD13,1790,5
CC391,0,DD13,1755,5
CC391,0,DD13,1876,5
CC391,0,DD13,910,5
CC391,0,DD13,2305,5
CC391,0,DD13,3238,20
CC391,0,DD13,2768,5
CC391,0,DD13,2429,5
CC391,0,DD13,4578,5
CC391,0,DD13,985,5
CC391,0,DD13,4602,5
CC391,0,DD13,2942,5
CC391,0,DD13,1048,5
CC391,0,DD13,2994,5
CC391,0,DD13,5300,5
CC391,0,DD13,1326,5
CC391,0,DD13,3028,5
CC391,0,DD13,4238,5
CC391,0,DD13,1320,5
CC391,0,DD13,2778,5
CC391,0,DD13,2704,5
CC391,0,DD13,5450,5
CC391,0,DD13,35,5
CC391,0,DD13,4806,5
CC391,0,DD13,1780,5
CC391,0,DD13,1986,5
CC391,0,DD13,784,5
CC391,0,DD13,2928,5
CC391,0,DD13,2386,5
CC391,0,DD13,1751,5
CC391,0,DD13,3936,10
CC391,0,DD13,5044,5
CC391,0,DD13,2076,5
CC391,0,DD13,1101,5
CC391,0,DD13,2145,5
CC391,0,DD13,1560,5
CC391,0,DD13,2127,5
CC391,0,DD13,4694,5
CC391,0,DD13,3763,5
CC391,0,DD13,2313,5
CC391,0,DD13,5249,5
CC391,0,DD13,2878,5
CC391,0,DD13,2968,5
CC391,0,DD13,4858,5
CC391,0,DD13,1704,5
CC391,0,DD13,1660,5
CC391,0,DD13,2944,5
CC391,0,DD13,5070,10
CC391,0,DD13,5186,5
CC391,0,DD13,1965,5
CC391,0,DD13,1332,5
CC391,0,DD13,2629,5
CC391,0,DD13,1430,5
CC391,0,DD13,1050,5
CC391,0,DD13,6210,5
CC391,0,DD13,4368,5
CC391,0,DD13,2991,5
CC391,0,DD13,950,5
CC391,0,DD13,40,5
CC391,0,DD13,2759,5
CC391,0,DD13,4398,5
CC391,0,DD13,4234,10
CC391,0,DD13,2043,5
CC391,0,DD13,2397,5
CC391,0,DD13,3672,20
CC391,0,DD13,2966,5
CC391,0,DD13,2418,5
CC391,0,DD13,2425,5
CC391,0,DD13,1805,5
CC391,0,DD13,4508,5
CC391,0,DD13,4419,5
CC391,0,DD13,2717,5
CC391,0,DD13,4546,5
CC391,0,DD13,4475,10
CC391,0,DD13,3242,20
CC391,0,DD13,3223,5
CC391,0,DD13,2115,5
CC391,0,DD13,4239,5
CC391,0,DD13,2033,5
CC391,0,DD13,3108,10
CC391,0,DD13,1448,5
CC391,0,DD13,3969,5
CC391,0,DD13,1225,5
CC391,0,DD13,3074,20
CC391,0,DD13,2622,5
CC391,0,DD13,5016,5
CC391,0,DD13,2981,5
CC391,0,DD13,2781,5
CC391,0,DD13,3217,5
CC391,0,DD13,1196,5
CC391,0,DD13,2533,5
CC391,0,DD13,4071,5
CC391,0,DD13,2279,5
CC391,0,DD13,4096,10
CC391,0,DD13,2604,5
CC391,0,DD13,4695,5
CC391,0,DD13,2703,5
CC391,0,DD13,3701,5
CC391,0,DD13,3699,5
CC391,0,DD13,4236,5
CC391,0,DD13,4456,5
CC391,0,DD13,1974,5
CC391,0,DD13,2238,5
CC391,0,DD13,2092,5
CC391,0,DD13,2443,5
CC391,0,DD13,2387,5
CC391,0,DD13,3881,5
CC391,0,DD13,2355,5
CC391,0,DD13,2555,5
CC391,0,DD13,5065,5
CC391,0,DD13,1898,5
CC391,0,DD13,2172,5
CC391,0,DD13,2074,5
CC391,0,DD13,2155,5
CC391,0,DD13,826,5
CC391,0,DD13,2987,5
CC391,0,DD13,3657,5
CC391,0,DD13,4388,5
CC391,0,DD13,1874,5
CC391,0,DD13,2656,5
CC391,0,DD13,2097,5
CC391,0,DD13,1939,5
CC391,0,DD13,4233,5
CC391,0,DD13,4385,10
CC391,0,DD13,1178,5
CC391,0,DD13,594,5
CC391,0,DD13,1215,5
CC391,0,DD13,977,5
CC391,0,DD13,3869,5
CC391,0,DD13,1290,5
CC391,0,DD13,4766,5
CC391,0,DD13,3009,5
CC391,0,DD13,4544,5
CC391,0,DD13,2686,5
CC391,0,DD13,2576,5
CC391,0,DD13,2583,5
CC391,0,DD13,3497,5
CC391,0,DD13,1220,5
CC391,0,DD13,1080,5
CC391,0,DD13,2784,5
CC391,0,DD13,4226,5
CC391,0,DD13,1818,5
CC391,0,DD13,43,5
CC391,0,DD13,2177,5
CC391,0,DD13,2712,5
CC391,0,DD13,937,5
CC391,0,DD13,2374,5
CC391,0,DD13,1770,5
CC391,0,DD13,890,5
CC391,0,DD13,3158,10
CC391,0,DD13,1214,5
CC391,0,DD13,518,5
CC391,0,DD13,2255,5
CC391,0,DD13,4935,5
CC391,0,DD13,3122,10
CC391,0,DD13,2783,5
CC391,0,DD13,1765,5
CC391,0,DD13,5544,5
CC391,0,DD13,2143,5
CC391,0,DD13,2312,5
CC391,0,DD13,2757,5
CC391,0,DD13,4728,5
CC391,0,DD13,4636,5
CC391,0,DD13,2863,5
CC391,0,DD13,1835,5
CC391,0,DD13,2526,5
CC391,0,DD13,2625,10
CC391,0,DD13,4732,5
CC391,0,DD13,1158,5
CC391,0,DD13,1264,5
CC391,0,DD13,1340,5
CC391,0,DD13,1778,5
CC391,0,DD13,1407,5
CC391,0,DD13,1470,5
CC391,0,DD13,4344,5
CC391,0,DD13,1822,5
CC391,0,DD13,2677,5
CC391,0,DD13,2419,5
CC391,0,DD13,2869,5
CC391,0,DD13,2329,5
CC391,0,DD13,2545,10
CC391,0,DD13,1210,5
CC391,0,DD13,1490,5
CC391,0,DD13,4136,5
CC391,0,DD13,1693,5
CC391,0,DD13,4293,5
CC391,0,DD13,2244,5
CC391,0,DD13,1446,5
CC391,0,DD13,6630,5
CC391,0,DD13,2467,5
CC391,0,DD13,4008,20
CC391,0,DD13,3432,20
CC391,0,DD13,4386,5
CC391,0,DD13,1504,5
CC391,0,DD13,2591,5
CC391,0,DD13,2827,5
CC391,0,DD13,2877,5
CC391,0,DD13,3082,5
CC391,0,DD13,3312,10
CC391,0,DD13,1734,5
CC391,0,DD13,4688,5
CC391,0,DD13,2984,5
CC391,0,DD13,4218,10
CC391,0,DD13,2748,5
CC391,0,DD13,4378,5
CC391,0,DD13,3731,5
CC391,0,DD13,4362,5
CC391,0,DD13,2824,5
CC391,0,DD13,3637,5
CC391,0,DD13,998,5
CC391,0,DD13,2788,5
CC391,0,DD13,1417,5
CC391,0,DD13,4366,10
CC391,0,DD13,4908,5
CC391,0,DD13,2969,5
CC391,0,DD13,4252,5
CC391,0,DD13,2742,5
CC391,0,DD13,3532,10
CC391,0,DD13,4253,5
CC391,0,DD13,4712,5
CC391,0,DD13,3046,20
CC391,0,DD13,2292,5
CC391,0,DD13,1676,5
CC391,0,DD13,2272,5
CC391,0,DD13,1720,5
CC391,0,DD13,2328,5
CC391,0,DD13,4279,5
CC391,0,DD13,850,5
CC391,0,DD13,4496,5
CC391,0,DD13,1175,5
CC391,0,DD13,5460,5
CC391,0,DD13,1995,5
CC391,0,DD13,4343,5
CC391,0,DD13,2883,5
CC391,0,DD13,2953,5
CC391,0,DD13,2199,5
CC391,0,DD13,4212,10
CC391,0,DD13,2793,5
CC391,0,DD13,3592,20
CC391,0,DD13,1969,5
CC391,0,DD13,2365,5
CC391,0,DD13,2502,5
CC391,0,DD13,2113,5
CC391,0,DD13,1345,5
CC391,0,DD13,3562,10
CC391,0,DD13,4462,5
CC391,0,DD13,2085,5
CC391,0,DD13,4625,10
CC391,0,DD13,4765,5
CC391,0,DD13,4985,5
CC391,0,DD13,1913,5
CC391,0,DD13,775,5
CC391,0,DD13,1418,5
CC391,0,DD13,5025,5
CC391,0,DD13,2243,5
CC391,0,DD13,2637,5
CC391,0,DD13,4576,5
CC391,0,DD13,1910,5
CC391,0,DD13,868,5
CC391,0,DD13,4326,5
CC391,0,DD13,936,5
CC391,0,DD13,3999,5
CC391,0,DD13,5660,5
CC391,0,DD13,5006,5
CC391,0,DD13,3851,5
CC391,0,DD13,4653,5
CC391,0,DD13,5210,5
CC391,0,DD13,4486,5
CC391,0,DD13,4109,5
CC391,0,DD13,705,5
CC391,0,DD13,2593,5
CC391,0,DD13,3847,5
CC391,0,DD13,3517,5
CC391,0,DD13,1136,5
CC391,0,DD13,4182,5
CC391,0,DD13,1370,5
CC391,0,DD13,3226,10
CC391,0,DD13,1569,5
CC391,0,DD13,1757,5
CC391,0,DD13,1869,5
CC391,0,DD13,4655,5
CC391,0,DD13,5216,5
CC391,0,DD13,5370,5
CC391,0,DD13,4231,5
CC391,0,DD13,1329,5
CC391,0,DD13,715,5
CC391,0,DD13,2174,5
CC391,0,DD13,4039,5
CC391,0,DD13,4332,5
CC391,0,DD13,3202,10
CC391,0,DD13,2926,5
CC391,0,DD13,2772,5
CC391,0,DD13,2839,5
CC391,0,DD13,4163,5
CC391,0,DD13,1512,5
CC391,0,DD13,2318,5
CC391,0,DD13,3447,5
CC391,0,DD13,3601,5
